SIT_MATRICULA,RENDA_FAMILIAR,ANO_CONCLUSAO_2_GRAU,RENDA_PER_CAPITA,N_FILHOS,SEXO,PROFISSAO,DESC_CIDADE,DESC_IDIOMA,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,NOTAS,N_FALTAS,CARGA_HOR,ANO_INGRESSO,IDADE_INGRESSO,APROVADO
0,4,2006,5,0,0,0,0,1,0,0,0,0,7.8,0,54,2016,28,1
1,4,2007,8,0,0,1,0,1,0,0,0,0,6.0,4,54,2008,18,1
1,4,2007,8,0,0,0,3,1,0,0,0,0,7.8,14,54,2009,19,1
0,4,2010,8,0,1,0,3,1,0,0,0,0,6.0,0,54,2011,17,1
0,6,2008,8,0,0,0,0,1,0,0,0,0,6.0,2,54,2009,18,1
0,4,2004,8,0,0,0,0,1,3,3,3,3,0.0,36,54,2009,22,0
1,4,2007,8,0,0,0,0,1,2,3,3,3,7.5,6,54,2009,19,1
0,3,2008,8,0,0,0,1,1,0,0,0,0,6.5,12,54,2009,19,1
1,0,2007,10,0,0,0,0,1,2,2,2,2,6.8,0,54,2009,19,1
0,0,2006,3,0,0,0,0,1,3,3,3,3,7.6,4,54,2009,21,1
1,0,2008,10,0,0,0,0,1,0,0,0,0,8.9,4,54,2009,18,1
0,0,2008,0,0,0,1,0,1,1,2,2,2,6.7,0,54,2009,18,1
0,0,2008,0,0,0,1,0,2,2,2,2,2,6.7,0,54,2009,18,1
0,0,2008,3,0,0,0,0,1,3,3,3,3,8.2,0,54,2009,19,1
1,0,2007,8,0,0,1,0,1,0,0,0,0,9.4,10,54,2009,19,1
0,3,2007,10,0,0,0,0,1,1,1,1,1,6.8,12,54,2010,20,1
0,0,2005,10,0,0,0,2,1,0,0,0,0,6.0,8,54,2010,22,1
1,0,2007,10,0,0,0,0,1,0,0,0,0,0.0,76,54,2009,19,0
1,0,2007,10,0,0,0,0,1,0,0,0,0,2.7,30,54,2009,19,0
0,4,2009,4,0,0,1,0,1,3,3,3,3,7.5,2,54,2010,18,1
0,3,2009,3,0,0,1,3,1,0,0,0,0,6.7,2,54,2010,19,1
0,0,2009,10,0,0,1,0,1,3,3,3,3,7.0,12,54,2010,18,1
0,0,2009,10,0,0,1,0,2,1,3,1,3,7.0,12,54,2010,18,1
0,0,2009,10,0,0,1,0,1,3,3,3,3,5.3,10,54,2010,18,0
0,0,2009,10,0,0,1,0,2,1,3,1,3,5.3,10,54,2010,18,0
1,0,2011,10,0,0,0,0,1,0,0,0,0,7.3,14,54,2010,20,1
0,0,2014,10,0,0,0,0,1,0,0,0,0,3.2,6,54,2014,19,0
1,0,2009,10,0,0,0,0,1,1,1,1,1,7.0,0,54,2011,19,1
0,0,2009,10,0,0,0,0,1,3,2,2,3,5.6,0,54,2010,19,0
0,0,2009,10,0,0,0,0,1,3,2,2,3,9.0,0,54,2010,19,1
0,0,2008,10,0,0,0,0,1,1,1,1,1,6.6,2,54,2010,19,1
0,0,2008,10,0,0,0,0,2,1,2,1,2,6.6,2,54,2010,19,1
0,0,2007,0,0,0,0,0,1,2,3,2,3,7.7,8,54,2009,20,1
1,0,2008,10,0,0,0,0,1,2,2,2,2,4.7,22,54,2009,19,0
1,0,2008,10,0,0,0,0,2,1,1,1,2,4.7,22,54,2009,19,0
1,4,2008,0,0,0,0,1,1,0,0,0,0,1.0,34,54,2011,20,0
1,4,2008,0,0,0,0,1,1,0,0,0,0,0.0,58,54,2011,20,0
0,0,2008,10,0,0,0,0,1,0,0,0,0,8.7,4,54,2009,19,1
0,4,2013,10,0,1,0,0,1,1,1,1,1,6.0,0,54,2013,19,1
1,0,2007,0,0,0,0,0,1,1,1,2,2,8.4,0,54,2009,19,1
1,4,2000,3,0,1,1,0,1,3,3,2,2,7.5,0,54,2012,29,1
0,5,2007,0,0,0,0,0,1,1,2,1,1,1.7,30,54,2011,21,0
0,4,2007,8,0,0,0,3,1,0,0,0,0,6.2,0,54,2009,20,1
0,4,2008,1,0,0,0,0,1,0,0,0,0,6.8,16,54,2010,19,1
0,2,2007,10,0,0,0,0,1,1,2,1,2,3.6,16,54,2010,20,0
0,2,2007,10,0,0,0,0,1,1,2,1,2,6.8,2,54,2010,20,1
0,4,2007,8,0,0,0,2,1,0,0,0,0,7.0,16,54,2009,21,1
1,4,2007,8,0,0,0,0,1,0,0,0,0,6.8,10,54,2010,20,1
0,4,2004,8,0,0,0,0,1,3,3,3,3,6.3,8,54,2009,22,1
1,4,2007,8,0,1,0,0,1,0,0,0,0,6.5,16,54,2009,19,1
1,0,2009,10,0,0,0,0,1,2,3,2,3,2.6,44,54,2010,19,0
1,0,2008,10,0,0,0,0,1,0,0,0,0,1.2,52,54,2010,19,0
1,0,2008,10,0,0,0,0,1,0,0,0,0,3.9,8,54,2010,19,0
0,4,2008,0,0,0,0,0,2,2,2,2,2,0.0,8,54,2010,20,0
0,4,2008,0,0,0,0,0,1,2,2,2,2,0.0,8,54,2010,20,0
0,4,2008,0,0,0,0,0,4,1,2,1,2,0.0,8,54,2010,20,0
0,4,2008,0,0,0,0,0,2,2,2,2,2,2.8,12,54,2010,20,0
0,4,2008,0,0,0,0,0,1,2,2,2,2,2.8,12,54,2010,20,0
0,4,2008,0,0,0,0,0,4,1,2,1,2,2.8,12,54,2010,20,0
0,4,2008,0,0,0,0,0,2,2,2,2,2,3.8,2,54,2010,20,0
0,4,2008,0,0,0,0,0,1,2,2,2,2,3.8,2,54,2010,20,0
0,4,2008,0,0,0,0,0,4,1,2,1,2,3.8,2,54,2010,20,0
0,4,2008,0,0,0,0,0,2,2,2,2,2,6.0,0,54,2010,20,1
0,4,2008,0,0,0,0,0,1,2,2,2,2,6.0,0,54,2010,20,1
0,4,2008,0,0,0,0,0,4,1,2,1,2,6.0,0,54,2010,20,1
1,0,2009,10,0,0,1,0,1,3,3,2,3,6.2,0,54,2010,18,1
0,0,2009,10,0,0,0,0,1,1,1,1,1,6.0,16,54,2010,18,1
0,5,2009,8,0,0,0,0,1,2,2,2,2,9.4,2,54,2010,18,1
0,0,2009,10,0,0,0,0,1,1,1,1,1,2.4,16,54,2010,18,0
0,0,2009,10,0,0,0,0,1,1,1,1,1,7.0,12,54,2010,18,1
1,5,1996,2,1,0,1,0,1,2,2,2,2,6.0,10,54,2010,35,1
0,4,2007,8,0,0,0,0,1,3,3,3,3,6.2,4,54,2010,20,1
0,4,2007,8,0,0,0,2,1,3,3,3,3,6.4,4,54,2010,20,1
0,4,2007,8,0,0,0,2,2,1,2,1,2,6.4,4,54,2010,20,1
0,0,2008,10,0,0,0,0,1,0,0,0,0,2.0,16,54,2010,20,0
1,3,2005,8,1,0,1,0,1,1,1,1,1,0.0,28,54,2011,26,0
1,0,2009,10,0,0,0,0,1,0,0,0,0,6.2,16,54,2010,18,1
1,3,2005,8,1,0,1,0,1,1,1,1,1,0.0,28,54,2011,26,0
0,0,2009,10,0,0,0,0,1,3,3,2,3,6.0,0,54,2010,18,1
0,0,2009,10,0,0,0,0,2,1,3,1,3,6.0,0,54,2010,18,1
0,3,2008,1,0,0,0,0,2,3,3,2,3,7.4,4,54,2010,18,1
0,3,2008,1,0,0,0,0,1,3,3,3,3,7.4,4,54,2010,18,1
0,0,2009,10,0,0,0,0,1,0,0,0,0,6.7,4,54,2010,19,1
0,4,2002,8,0,0,0,3,1,0,0,0,0,6.0,8,54,2010,28,1
0,0,2009,10,0,0,0,2,1,0,0,0,0,6.0,14,54,2010,18,1
0,0,2009,10,0,0,0,3,1,2,2,2,2,6.0,12,54,2010,18,1
1,0,2008,10,0,0,0,0,1,0,0,0,0,0.0,56,54,2010,19,0
1,0,2009,10,0,1,0,0,1,0,0,0,0,0.0,44,54,2010,17,0
1,0,2009,10,0,1,0,0,1,0,0,0,0,6.7,16,54,2010,17,1
1,0,2009,4,0,0,0,0,1,0,0,0,0,6.5,0,54,2010,18,1
0,0,2004,10,0,1,0,1,1,0,0,0,0,0.7,20,54,2010,24,0
0,0,2004,10,0,1,0,1,1,0,0,0,0,0.0,0,54,2010,24,0
0,0,2004,10,0,1,0,1,1,0,0,0,0,0.0,60,54,2010,24,0
1,0,2009,5,0,0,0,0,1,0,0,0,0,6.8,8,54,2010,18,1
0,6,2009,8,0,1,0,3,2,1,2,2,2,6.0,8,54,2010,18,1
0,6,2009,8,0,1,0,3,1,2,2,2,2,6.0,8,54,2010,18,1
0,6,2009,8,0,1,0,3,2,1,2,2,2,3.9,14,54,2010,18,0
0,6,2009,8,0,1,0,3,1,2,2,2,2,3.9,14,54,2010,18,0
0,4,2009,8,0,1,0,1,1,1,1,1,1,6.4,4,54,2010,19,1
0,0,2009,10,0,0,0,0,1,0,0,0,0,6.4,0,54,2010,17,1
1,0,2009,3,0,0,0,0,1,0,0,0,0,0.0,76,54,2010,18,0
0,3,2007,2,0,0,0,2,1,0,0,0,0,8.3,0,54,2010,21,1
0,3,2007,2,0,0,0,2,1,0,0,0,0,0.0,28,54,2010,21,0
0,3,2007,2,0,0,0,2,1,0,0,0,0,2.8,0,54,2010,21,0
1,0,2008,10,0,0,0,0,1,3,2,3,3,6.4,4,54,2010,20,1
1,0,2005,3,0,0,0,0,1,0,0,0,0,6.5,0,54,2010,23,1
1,0,2005,3,0,0,0,0,1,0,0,0,0,4.0,8,54,2010,23,0
1,4,1999,8,1,0,1,3,1,0,0,0,0,3.2,12,54,2010,29,0
1,0,2009,10,0,0,0,0,1,0,0,0,0,2.5,18,54,2010,18,0
1,0,2009,10,0,0,0,0,1,0,0,0,0,0.8,24,54,2010,18,0
0,0,2010,0,0,0,0,0,1,0,0,0,0,8.0,0,54,2011,18,1
0,4,2008,10,0,0,0,1,1,0,0,0,0,6.5,0,54,2013,22,1
1,5,2010,10,0,0,0,0,1,3,3,2,3,4.3,8,54,2011,19,0
1,5,2010,10,0,0,0,0,1,3,3,2,3,1.0,32,54,2011,19,0
0,0,2010,10,0,1,0,0,2,2,2,2,2,8.2,0,54,2011,17,1
0,0,2010,10,0,1,0,0,1,1,2,1,2,8.2,0,54,2011,17,1
0,0,2010,10,0,1,0,0,3,3,3,3,3,8.2,0,54,2011,17,1
1,4,2007,8,0,0,1,3,1,3,3,3,3,0.0,36,54,2011,23,0
1,4,2007,8,0,0,1,3,2,2,2,2,2,0.0,36,54,2011,23,0
1,4,2009,8,0,0,0,3,1,0,0,0,0,0.0,46,54,2011,19,0
0,4,2008,8,0,1,0,3,1,0,0,0,0,8.8,0,54,2011,21,1
0,0,2006,10,0,0,0,0,1,2,2,2,3,8.8,0,54,2011,20,1
1,0,2009,10,0,0,0,0,1,0,0,0,0,7.8,0,54,2011,19,1
0,0,2010,8,0,1,0,0,1,2,2,1,2,6.0,0,54,2011,19,1
1,2,2004,8,0,0,1,0,1,1,1,1,2,0.0,44,54,2011,20,0
0,4,2010,10,0,0,0,3,1,1,1,1,1,6.0,0,54,2014,21,1
0,0,2010,10,0,0,0,0,2,2,2,1,3,6.0,0,54,2012,19,1
0,0,2010,10,0,0,0,0,1,1,2,1,2,6.0,0,54,2012,19,1
0,0,2010,8,0,1,0,0,1,3,3,3,3,8.7,4,54,2011,18,1
0,2,2005,0,0,1,0,0,1,0,0,0,0,6.3,14,54,2011,24,1
0,0,2009,8,0,1,0,0,1,2,2,2,2,8.5,0,54,2011,19,1
0,0,2010,0,0,0,0,3,1,2,2,3,3,9.5,2,54,2011,16,1
0,0,2010,0,0,0,0,3,2,2,2,2,2,9.5,2,54,2011,16,1
0,0,2010,0,0,0,0,0,1,2,2,2,2,6.9,0,54,2011,18,1
0,0,2010,0,0,0,0,0,2,1,1,1,1,6.9,0,54,2011,18,1
1,2,2008,8,0,0,0,3,1,0,0,0,0,8.8,0,54,2015,23,1
0,4,2008,8,0,0,0,3,1,1,1,1,1,6.3,0,54,2011,20,1
0,0,2008,0,0,0,0,3,1,2,3,2,3,8.7,0,54,2011,21,1
0,0,2008,0,0,0,0,3,1,2,3,2,3,4.4,14,54,2011,21,0
0,0,2010,3,0,0,0,0,1,3,3,3,3,3.4,18,54,2011,17,0
0,0,2010,3,0,0,0,0,3,3,3,3,3,3.4,18,54,2011,17,0
0,0,2010,3,0,0,0,0,2,2,2,2,2,3.4,18,54,2011,17,0
0,4,2010,5,0,0,0,3,1,0,0,0,0,8.7,8,54,2011,18,1
1,0,2007,0,0,0,1,1,1,1,1,1,1,7.9,14,54,2011,23,1
1,0,2007,0,0,0,1,1,4,1,1,1,1,7.9,14,54,2011,23,1
0,4,2001,8,0,0,0,2,1,0,0,0,0,8.0,0,54,2011,28,1
0,4,2008,8,0,0,0,0,1,1,1,1,2,6.0,6,54,2011,21,1
0,4,2008,8,0,0,0,0,2,1,1,1,1,6.0,6,54,2011,21,1
0,3,1993,3,0,0,1,0,1,1,1,1,1,0.0,40,54,2011,37,0
0,5,2004,8,0,0,0,0,1,2,3,2,3,3.9,10,54,2011,20,0
0,4,2009,8,0,0,0,3,1,3,2,3,3,0.0,36,54,2011,20,0
0,4,2005,8,0,0,1,1,1,1,1,1,2,7.4,0,54,2012,25,1
1,4,2001,8,0,0,0,0,1,0,0,0,0,6.0,0,54,2012,28,1
0,4,2009,8,0,0,1,0,1,0,0,0,0,0.0,22,54,2012,20,0
0,4,2009,8,0,0,1,0,1,0,0,0,0,6.4,8,54,2012,20,1
0,4,2010,8,0,1,0,0,2,2,3,2,3,7.3,6,54,2012,21,1
0,4,2010,8,0,1,0,0,1,1,2,1,3,7.3,6,54,2012,21,1
1,4,2011,0,0,1,1,1,1,0,0,0,0,2.4,8,54,2012,18,0
1,4,2011,0,0,1,1,1,1,0,0,0,0,6.0,8,54,2012,18,1
0,4,2004,8,0,0,0,0,1,0,0,0,0,0.0,32,54,2012,22,0
0,4,2008,8,0,0,0,0,2,1,1,2,2,6.3,0,54,2012,22,1
0,5,2008,5,0,0,1,0,1,0,0,0,0,9.0,0,54,2011,20,1
0,4,2009,8,0,0,0,0,1,1,2,2,1,9.8,10,54,2011,21,1
0,4,2009,8,0,0,0,0,2,2,3,2,2,9.8,10,54,2011,21,1
0,0,2010,8,0,0,0,0,1,0,0,0,0,7.2,0,54,2011,19,1
0,4,2009,8,0,0,0,0,1,3,3,3,3,8.8,0,54,2011,19,1
0,0,2010,10,0,0,0,2,1,0,0,0,0,7.6,0,54,2014,22,1
0,0,2009,0,0,0,0,0,1,0,0,0,0,6.0,14,54,2011,19,1
0,4,2011,8,0,0,0,0,1,0,0,0,0,7.2,0,54,2013,19,1
0,0,2011,10,0,0,0,0,1,0,0,0,0,6.7,0,54,2012,19,1
0,0,2011,10,0,0,0,0,1,0,0,0,0,7.3,2,54,2012,17,1
0,0,2011,10,0,0,1,1,1,0,0,0,0,1.4,16,54,2012,18,0
0,0,2009,10,0,0,0,0,1,3,3,3,3,1.0,18,54,2012,19,0
0,0,2009,10,0,0,0,0,1,3,3,3,3,8.9,8,54,2012,19,1
0,0,2011,10,0,0,1,1,1,0,0,0,0,0.0,40,54,2012,18,0
0,0,2009,10,0,0,0,0,1,1,1,2,2,7.8,14,54,2012,21,1
0,0,2009,10,0,0,0,0,1,1,1,2,2,2.6,16,54,2012,21,0
0,4,2004,8,0,0,0,0,1,2,2,2,2,6.0,12,54,2012,26,1
0,4,2010,8,0,0,0,0,1,0,0,0,0,7.3,4,54,2012,22,1
0,0,2011,0,0,1,0,0,1,0,0,0,0,5.0,8,54,2012,18,0
0,0,2011,0,0,1,0,0,1,0,0,0,0,9.6,0,54,2012,18,1
0,2,2007,10,0,1,0,0,2,2,2,2,3,3.7,12,54,2012,22,0
1,0,2011,10,0,0,0,0,1,0,0,0,0,3.2,12,54,2012,19,0
1,0,2011,10,0,0,0,0,1,0,0,0,0,4.0,24,54,2012,19,0
0,2,2007,10,0,1,0,0,2,2,2,2,3,7.5,12,54,2012,22,1
0,0,2011,10,0,0,0,2,1,0,0,0,0,6.0,0,54,2012,18,1
0,0,2010,10,0,0,0,1,1,0,0,0,0,6.0,0,54,2012,21,1
0,0,2006,10,0,0,1,1,1,2,3,3,3,6.0,6,54,2012,22,1
0,0,2006,10,0,0,1,1,2,2,2,1,2,6.0,6,54,2012,22,1
0,0,2011,10,0,1,0,2,1,0,0,0,0,4.9,12,54,2012,18,0
0,0,2008,10,0,0,1,3,1,0,0,0,0,6.0,4,54,2012,20,1
0,4,2007,8,0,0,0,0,1,2,3,2,3,8.0,8,54,2013,23,1
0,4,2011,8,0,0,0,0,1,2,2,2,2,0.2,40,54,2013,20,0
0,4,2010,8,0,0,0,0,1,2,2,2,2,0.0,40,54,2013,20,0
0,4,2009,8,0,0,0,0,1,2,2,2,2,2.5,24,54,2013,20,0
0,4,2013,8,0,0,0,0,1,2,2,2,2,0.8,18,54,2013,20,0
1,5,2011,8,0,0,1,0,1,0,0,0,0,0.0,42,54,2013,20,0
1,5,2011,8,0,0,1,0,1,0,0,0,0,0.0,44,54,2013,20,0
0,4,2010,8,0,0,1,0,1,0,0,0,0,6.0,12,54,2013,20,1
0,4,2012,8,0,0,0,0,1,0,0,0,0,7.5,0,54,2013,50,1
0,0,2011,10,0,0,0,0,1,2,2,2,2,4.8,24,54,2013,19,0
0,4,1997,8,0,0,0,0,1,0,0,0,0,9.3,0,54,2013,34,1
1,0,2012,10,0,1,0,0,1,2,2,2,2,1.3,4,54,2013,17,0
1,0,2012,10,0,1,0,0,1,2,2,2,2,6.0,12,54,2013,17,1
0,4,2011,8,0,1,0,0,1,0,0,0,0,6.9,6,54,2012,18,1
0,4,2010,8,0,1,0,0,4,2,2,1,3,6.0,8,54,2012,20,1
0,4,2010,8,0,1,0,0,1,1,2,2,3,6.0,8,54,2012,20,1
0,4,2010,8,0,1,0,0,4,2,2,1,3,2.4,4,54,2012,20,0
0,4,2010,8,0,1,0,0,1,1,2,2,3,2.4,4,54,2012,20,0
1,1,2011,8,0,0,0,0,1,0,0,0,0,5.4,12,54,2013,18,0
0,0,2009,10,0,0,0,0,1,1,2,2,2,6.0,6,54,2013,21,1
1,1,2011,8,0,0,0,0,1,0,0,0,0,0.0,36,54,2013,18,0
0,0,2012,8,0,0,0,0,1,2,2,2,2,6.0,0,54,2014,20,1
0,5,2001,7,0,0,1,1,1,3,3,3,3,4.5,14,54,2013,29,0
0,4,2012,8,0,1,0,1,1,0,0,0,0,6.0,16,54,2013,18,1
0,0,2011,10,0,0,0,3,1,2,3,3,3,7.3,6,54,2012,18,1
1,0,2012,10,0,0,0,1,2,1,2,2,2,7.8,12,54,2012,17,1
0,4,2010,8,0,0,0,0,1,0,0,0,0,7.5,2,54,2012,19,1
0,0,2012,0,0,0,0,0,1,3,3,3,3,10.0,14,54,2012,18,1
0,0,2012,0,0,0,0,0,3,1,1,1,1,10.0,14,54,2012,18,1
0,0,2012,0,0,0,0,0,2,1,1,1,1,10.0,14,54,2012,18,1
1,4,2007,8,0,1,0,0,1,2,2,2,2,2.7,0,54,2012,23,0
0,0,2011,10,0,0,0,2,1,1,1,1,1,8.5,2,54,2012,18,1
0,0,2012,0,0,1,0,1,1,0,0,0,0,9.0,8,54,2012,17,1
0,0,2012,0,0,0,0,0,1,0,0,0,0,7.8,0,54,2012,17,1
0,0,2011,0,0,1,0,1,1,1,1,1,1,8.5,4,54,2012,18,1
0,3,2003,2,0,0,1,2,1,2,2,3,3,8.3,10,54,2012,27,1
0,4,2011,8,0,0,0,0,1,2,2,3,3,7.5,0,54,2012,18,1
0,0,2011,0,0,0,0,4,1,1,1,2,2,8.0,10,54,2012,18,1
0,4,2007,8,0,1,0,0,1,0,0,0,0,8.0,8,54,2012,22,1
0,0,2011,0,0,0,0,1,1,0,0,0,0,8.3,8,54,2012,18,1
1,0,2011,10,0,0,0,0,1,3,3,2,3,8.5,6,54,2012,18,1
0,0,2011,10,0,0,0,0,1,0,0,0,0,6.8,0,54,2013,20,1
0,3,2012,0,0,0,0,0,1,2,2,2,2,9.4,0,54,2014,19,1
0,0,2014,10,0,0,0,3,1,0,0,0,0,3.2,4,54,2014,17,0
0,0,2013,10,0,1,0,0,1,0,0,0,0,2.8,8,54,2014,18,0
1,0,2012,10,0,0,0,0,1,1,1,1,1,6.0,12,54,2014,19,1
0,0,2011,10,0,0,0,0,1,2,2,2,2,6.0,16,54,2014,21,1
0,0,2011,10,0,0,0,0,2,1,2,1,3,6.0,16,54,2014,21,1
0,0,2006,10,0,0,0,4,1,0,0,0,0,0.0,34,54,2014,22,0
0,0,2013,10,0,0,0,0,1,2,2,2,2,8.8,0,54,2014,18,1
0,4,2013,8,0,1,0,0,1,2,2,3,3,8.6,0,54,2014,17,1
0,0,2013,10,0,0,0,0,1,0,0,0,0,8.0,4,54,2014,18,1
0,0,2013,10,0,0,0,0,1,0,0,0,0,3.0,12,54,2014,18,0
1,0,2013,10,0,0,0,0,1,2,2,2,3,5.2,9,54,2014,17,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,6.7,8,54,2013,18,1
0,4,2013,8,0,0,0,3,1,0,0,0,0,8.7,0,54,2014,18,1
1,0,2007,10,0,0,0,0,1,1,2,2,2,0.0,26,54,2014,25,0
0,0,2013,10,0,0,0,0,1,0,0,0,0,6.0,4,54,2014,18,1
1,0,2011,10,0,1,0,0,1,0,0,0,0,0.0,24,54,2014,20,0
1,0,2011,10,0,0,0,0,1,3,3,3,3,3.5,16,54,2013,19,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,4.0,16,54,2013,18,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,2.8,12,54,2013,18,0
0,0,2011,10,0,0,0,0,1,3,3,3,3,7.5,0,54,2013,19,1
1,0,2011,10,0,0,0,0,1,3,3,3,3,0.0,40,54,2013,19,0
0,0,2012,10,0,0,0,3,1,2,3,1,3,6.3,36,54,2013,17,0
1,4,2012,10,0,0,0,0,1,1,2,1,2,5.4,7,54,2014,19,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,4.8,4,54,2013,19,0
1,4,2012,1,0,1,0,0,1,0,0,0,0,0.0,40,54,2013,18,0
0,4,2012,8,0,1,0,1,1,3,3,3,3,6.0,12,54,2013,18,1
0,4,2012,8,0,1,0,1,2,1,1,1,2,6.0,12,54,2013,18,1
1,0,2012,10,0,0,0,0,1,2,2,2,2,0.0,28,54,2013,18,0
1,0,2012,10,0,0,0,0,2,1,1,1,1,0.0,28,54,2013,18,0
0,4,2008,10,0,1,0,1,1,1,1,1,1,0.5,30,54,2013,22,0
0,4,2008,10,0,1,0,1,1,1,1,1,1,6.3,12,54,2013,22,1
0,3,2012,8,0,0,0,1,1,0,0,0,0,4.2,0,54,2013,18,0
0,3,2012,8,0,0,0,1,1,0,0,0,0,5.3,4,54,2013,18,0
0,3,2012,8,0,0,0,1,1,0,0,0,0,4.5,4,54,2013,18,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,0.0,42,54,2013,18,0
0,0,2012,10,0,0,0,0,1,2,3,3,3,6.7,4,54,2013,18,1
0,0,2012,10,0,0,0,0,2,1,2,2,3,6.7,4,54,2013,18,1
0,0,2012,10,0,0,0,0,1,2,3,3,3,3.7,12,54,2013,18,0
0,0,2012,10,0,0,0,0,2,1,2,2,3,3.7,12,54,2013,18,0
0,0,2013,10,0,0,0,0,1,2,2,2,2,6.9,12,54,2013,21,1
0,0,2013,10,0,0,0,0,4,2,2,2,2,6.9,12,54,2013,21,1
0,0,2004,10,0,0,0,0,1,0,0,0,0,5.6,12,54,2013,26,0
0,0,2001,10,0,0,1,0,2,1,3,1,2,0.0,28,54,2013,30,0
1,0,2003,10,0,0,0,0,1,0,0,0,0,0.8,12,54,2013,29,0
1,0,2003,10,0,0,0,0,1,0,0,0,0,6.0,4,54,2013,29,1
0,4,2010,10,0,0,0,1,1,2,2,2,3,6.0,18,54,2013,20,0
0,4,2010,0,0,0,0,0,1,2,2,2,2,0.3,8,54,2013,19,0
0,4,2010,0,0,0,0,0,2,1,2,1,2,0.3,8,54,2013,19,0
1,4,1992,5,0,0,1,0,1,0,0,0,0,7.8,0,54,2013,51,1
0,0,2006,10,0,0,1,0,1,0,0,0,0,0.0,20,54,2013,24,0
0,0,2006,10,0,0,1,0,1,0,0,0,0,0.0,36,54,2013,24,0
1,0,2010,10,0,0,0,0,2,1,1,1,1,6.5,0,81,2013,20,1
1,0,2010,10,0,0,0,0,1,1,1,1,1,6.5,0,81,2013,20,1
0,0,2010,10,0,0,0,0,1,2,3,2,3,7.2,0,81,2013,20,1
1,4,1992,5,0,0,1,0,1,0,0,0,0,0.0,26,81,2013,51,0
1,4,1992,5,0,0,1,0,1,0,0,0,0,3.8,2,81,2013,51,0
0,4,2010,10,0,0,0,1,1,2,2,2,3,7.3,0,81,2013,20,1
1,0,2003,10,0,0,0,0,1,0,0,0,0,7.6,0,81,2013,29,1
0,0,2001,10,0,0,1,0,2,1,3,1,2,6.0,4,81,2013,30,1
0,0,2012,10,0,0,0,0,1,2,3,3,3,1.4,42,81,2013,18,0
0,0,2012,10,0,0,0,0,2,1,2,2,3,1.4,42,81,2013,18,0
1,0,2012,10,0,1,1,0,2,1,1,1,1,0.0,82,81,2013,17,0
0,4,2010,0,0,0,0,0,1,2,2,2,2,7.7,0,81,2013,19,1
0,4,2010,0,0,0,0,0,2,1,2,1,2,7.7,0,81,2013,19,1
0,4,2008,10,0,1,0,1,1,1,1,1,1,1.5,4,81,2013,22,0
0,4,2012,8,0,1,0,1,1,3,3,3,3,3.0,8,81,2013,18,0
0,4,2012,8,0,1,0,1,2,1,1,1,2,3.0,8,81,2013,18,0
0,4,2012,8,0,1,0,1,1,3,3,3,3,3.3,6,81,2013,18,0
0,4,2012,8,0,1,0,1,2,1,1,1,2,3.3,6,81,2013,18,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,2.4,4,81,2013,19,0
0,0,2011,10,0,0,0,1,1,1,2,2,2,0.0,46,81,2013,20,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,3.4,10,81,2013,18,0
0,0,2012,10,0,0,0,0,1,0,0,0,0,5.3,12,81,2013,18,0
1,0,2011,10,0,1,0,0,1,0,0,0,0,6.8,0,81,2014,20,1
0,0,2011,10,0,0,0,0,1,2,2,2,2,6.6,10,81,2014,20,1
0,4,2013,8,0,0,0,3,1,0,0,0,0,8.7,0,81,2014,18,1
0,0,2012,10,0,0,0,0,1,0,0,0,0,0.0,34,81,2013,18,0
0,0,2008,10,0,0,0,1,1,1,1,1,1,3.0,12,81,2013,23,0
0,0,2008,10,0,0,0,1,1,1,1,1,1,0.0,76,81,2013,23,0
0,0,2013,10,0,0,0,0,1,0,0,0,0,6.8,0,81,2014,18,1
0,0,2011,10,0,0,0,0,1,2,2,2,2,5.0,20,81,2014,21,0
0,0,2009,10,0,0,0,0,2,1,2,1,3,5.0,20,81,2014,21,0
0,0,2007,10,0,0,0,0,1,2,2,2,2,6.3,14,81,2014,21,1
0,0,2010,10,0,0,0,0,2,1,2,1,3,6.3,14,81,2014,21,1
0,0,1998,10,0,0,0,0,1,2,2,2,2,5.0,14,81,2014,21,0
0,0,1998,10,0,0,0,0,2,1,2,1,3,5.0,14,81,2014,21,0
0,0,2003,10,0,0,0,0,1,2,2,2,2,5.2,0,81,2014,21,0
0,0,2001,10,0,0,0,0,2,1,2,1,3,5.2,0,81,2014,21,0
1,0,2012,10,0,0,0,0,1,1,1,1,1,5.0,6,81,2014,19,0
1,0,2012,10,0,0,0,0,1,1,1,1,1,3.2,30,81,2014,19,0
0,4,2010,8,0,0,0,0,1,2,3,2,2,5.0,0,81,2015,23,0
0,0,2011,10,0,0,0,0,1,0,0,0,0,8.2,0,81,2013,20,1
0,0,2011,0,0,0,0,1,1,0,0,0,0,0.0,94,81,2012,18,0
1,4,2004,8,0,0,1,1,1,1,1,1,2,9.6,0,81,2012,24,1
